ApplicationDate,Age,AnnualIncome,CreditScore,RiskScore,LoanApproved
2064-01-24,58,189926,443,43.2,1
2064-01-31,49,41310,650,36.8,1
2064-02-02,30,60705,604,32.800000000000004,1
2064-02-20,42,92450,609,34.4,1
2064-02-21,40,147688,638,33.6,1
2064-02-28,48,72006,538,38.400000000000006,1
2064-03-01,50,55048,640,36.0,1
2064-03-03,27,300000,562,39.2,1
2064-03-04,32,131605,600,35.2,1
2064-03-05,47,57802,616,36.8,1
2064-03-08,45,93103,533,43.2,1
2064-03-14,18,101632,589,40.0,1
2064-03-18,56,48462,612,35.2,1
2064-03-24,42,89433,608,45.6,1
2064-03-26,18,115660,527,39.2,1
2064-03-28,36,37804,631,38.400000000000006,1
2064-03-29,51,53587,573,36.0,1
2064-04-01,44,112611,572,41.6,1
2064-04-05,50,77495,593,42.400000000000006,1
2064-04-08,57,39458,607,37.6,1
2064-04-10,37,72675,596,40.8,1
2064-04-23,42,109225,609,41.6,1
2064-04-26,41,43922,576,40.0,1
2064-05-03,43,87191,656,34.4,1
2064-05-09,44,89835,483,39.2,1
2064-05-12,57,105414,610,39.2,1
2064-05-17,35,189561,579,43.2,1
2064-05-19,37,150576,593,44.0,1
2064-05-24,43,89988,585,40.0,1
2064-05-29,55,102123,678,35.2,1
2064-05-30,38,128512,581,35.2,1
2064-06-07,49,97077,645,42.400000000000006,1
2064-06-14,35,182889,645,40.0,1
2064-06-15,52,136905,602,33.6,1
2064-06-16,31,104132,611,37.6,1
2064-06-18,28,104459,598,45.6,1
2064-06-22,24,100349,549,38.400000000000006,1
2064-06-30,18,56251,457,40.0,1
2064-07-02,29,66989,586,39.2,1
2064-07-03,41,81144,587,40.0,1
2064-07-05,47,93105,643,40.0,1
2064-07-06,43,111405,599,37.6,1
2064-07-08,57,113110,580,41.6,1
2064-07-09,55,93595,507,46.400000000000006,1
2064-07-21,39,120924,572,46.400000000000006,1
2064-07-27,52,71701,662,35.2,1
2064-07-31,35,203904,537,38.400000000000006,1
2064-08-01,42,76019,514,43.2,1
2064-08-03,26,95560,568,46.400000000000006,1
2064-08-05,42,51282,552,36.0,1
2064-08-11,33,126506,549,43.2,1
2064-08-14,38,63788,553,38.400000000000006,1
2064-08-17,40,63966,609,33.6,1
2064-08-18,44,70159,588,41.6,1
2064-08-31,34,50328,624,36.8,1
2064-09-01,28,42471,594,41.6,1
2064-09-08,69,108130,666,40.8,1
2064-09-10,47,78356,529,36.8,1
2064-09-11,63,268623,616,38.400000000000006,1
2064-09-12,49,126350,629,37.6,1
2064-09-15,30,94145,561,41.6,1
2064-09-17,46,73149,550,44.8,1
2064-09-18,33,109586,589,38.400000000000006,1
2064-09-21,51,90509,565,44.0,1
2064-09-26,51,40561,645,37.6,1
2064-10-22,48,154183,665,33.6,1
2064-10-26,45,70719,641,39.2,1
2064-11-01,35,137177,518,40.8,1
2064-11-03,52,161029,578,36.0,1
2064-11-06,18,49883,568,42.400000000000006,1
2064-11-12,47,59391,650,36.8,1
2064-11-13,45,82615,576,36.0,1
2064-11-16,33,61280,566,36.8,1
2064-11-20,44,110505,624,40.0,1
2064-11-25,34,287180,554,45.6,1
2064-11-26,61,203577,590,43.2,1
2064-12-03,45,52463,603,39.2,1
2064-12-04,60,175546,507,39.2,1
2064-12-06,68,186525,629,36.0,1
2064-12-07,32,92103,497,45.6,1
2064-12-08,60,73432,619,41.6,1
2064-12-11,48,180716,572,40.8,1
2064-12-13,41,113726,628,32.800000000000004,1
2064-12-14,50,55627,629,40.0,1
2064-12-15,31,117673,608,38.400000000000006,1
2064-12-16,60,32894,668,38.400000000000006,1
2064-12-17,23,95007,612,37.6,1
2064-12-29,33,70960,588,42.400000000000006,1
2064-12-30,37,218616,576,40.0,1
2065-01-02,65,103119,663,33.6,1
2065-01-10,36,166436,572,55.2,1
2065-01-16,46,105921,588,36.8,1
2065-01-18,61,104402,690,39.2,1
2065-01-20,40,170510,589,38.400000000000006,1
2065-01-30,53,121900,625,40.0,1
2065-01-31,59,47336,614,36.8,1
2065-02-14,39,71635,613,40.0,1
2065-02-15,52,112287,503,42.400000000000006,1
2065-02-16,47,72555,574,51.2,1
2065-02-17,69,58654,583,46.400000000000006,1
2065-02-28,50,61928,626,37.6,1
2065-03-06,55,187230,569,48.0,1
2065-03-12,46,28700,566,43.2,1
2065-03-14,61,88450,659,38.400000000000006,1
2065-03-16,41,100822,488,44.0,1
2065-03-17,35,44578,634,36.0,1
2065-03-19,44,190145,611,36.8,1
2065-03-23,28,64249,583,40.8,1
2065-03-26,38,52242,559,39.2,1
2065-03-27,47,100269,622,41.6,1
2065-03-29,31,82726,446,42.400000000000006,1
2065-04-08,58,82867,625,40.8,1
2065-04-17,47,84443,528,38.400000000000006,1
2065-04-22,57,150401,666,36.0,1
2065-04-24,42,90757,648,32.0,1
2065-04-25,46,110102,602,43.2,1
2065-04-28,49,183461,631,37.6,1
2065-05-05,57,130923,598,39.2,1
2065-05-09,49,158716,587,36.8,1
2065-05-10,61,107621,662,36.8,1
2065-05-18,53,134269,507,39.2,1
2065-05-20,33,77405,533,40.0,1
2065-05-21,55,109531,592,45.6,1
2065-05-22,57,210313,561,35.2,1
2065-05-25,67,110863,600,36.8,1
2065-05-30,33,111784,544,45.6,1
2065-06-03,36,77300,554,48.8,1
2065-06-04,56,101291,526,38.400000000000006,1
2065-06-07,56,106661,552,40.0,1
2065-06-12,62,84772,652,39.2,1
2065-06-13,41,64906,593,42.400000000000006,1
2065-06-18,40,101422,665,37.6,1
2065-06-19,55,86990,515,42.400000000000006,1
2065-06-26,45,64857,578,44.0,1
2065-06-29,32,100124,471,37.6,1
2065-06-30,48,96159,604,39.2,1
2065-07-04,44,102526,590,40.0,1
2065-07-17,49,110421,601,37.6,1
2065-07-24,51,159124,626,33.6,1
2065-08-01,38,149158,607,37.6,1
2065-08-08,43,273222,632,40.8,1
2065-08-09,52,246538,665,29.6,1
2065-08-11,57,165521,577,37.6,1
2065-08-14,44,71070,502,43.2,1
2065-08-21,45,87199,518,42.400000000000006,1
2065-08-22,47,41784,584,37.6,1
2065-08-26,36,72525,606,39.2,1
2065-08-30,18,137075,509,38.400000000000006,1
2065-09-02,25,65021,578,45.6,1
2065-09-08,42,34945,593,38.400000000000006,1
2065-09-09,18,148057,543,39.2,1
2065-09-10,40,85369,610,37.6,1
2065-09-11,43,92007,592,40.0,1
2065-09-12,36,99576,606,38.400000000000006,1
2065-09-17,37,116188,564,44.0,1
2065-09-18,58,64909,608,43.2,1
2065-09-20,50,70485,625,33.6,1
2065-09-21,46,117572,601,40.0,1
2065-09-22,59,82181,544,38.400000000000006,1
2065-09-25,28,122472,548,40.0,1
2065-10-01,41,35205,576,40.8,1
2065-10-05,47,73619,581,41.6,1
2065-10-09,38,72119,497,40.8,1
2065-10-15,36,49929,588,38.400000000000006,1
2065-10-23,30,263555,590,43.2,1
2065-10-25,48,96061,631,45.6,1
2065-10-31,33,62678,593,37.6,1
2065-11-01,42,127572,536,40.0,1
2065-11-07,37,174738,628,40.8,1
2065-11-08,44,145017,596,48.0,1
2065-11-10,50,132947,641,38.400000000000006,1
2065-11-20,18,39929,571,35.2,1
2065-12-07,35,141934,608,38.400000000000006,1
2065-12-08,43,144684,536,40.0,1
2065-12-15,37,76180,533,40.8,1
2065-12-17,48,72598,521,42.400000000000006,1
2065-12-18,47,43422,618,39.2,1
2065-12-20,41,69623,565,36.0,1
2065-12-22,29,197429,652,52.0,1
2065-12-23,60,42991,667,36.8,1
2065-12-25,57,151809,628,36.8,1
2065-12-26,39,134671,602,33.6,1
2065-12-30,46,143954,534,40.8,1
2066-01-02,52,120280,617,35.2,1
2066-01-03,26,56609,571,48.0,1
2066-01-05,50,63132,544,43.2,1
2066-01-06,51,62944,562,37.6,1
2066-01-09,50,56683,591,41.6,1
2066-01-15,40,107646,629,32.0,1
2066-01-17,63,80046,660,31.200000000000003,1
2066-01-27,46,101958,555,40.0,1
2066-01-28,26,102905,424,35.2,1
2066-01-30,63,75024,637,36.8,1
2066-01-31,40,63104,622,41.6,1
2066-02-10,37,75753,563,42.400000000000006,1
2066-02-11,26,169727,589,40.8,1
2066-02-13,30,44425,560,39.2,1
2066-02-14,34,67295,611,37.6,1
2066-02-26,41,126491,578,32.0,1
2066-02-28,53,74299,685,32.0,1
2066-03-01,39,49169,535,36.0,1
2066-03-06,32,44455,550,40.0,1
2066-03-08,25,47501,628,35.2,1
2066-03-13,39,42771,628,37.6,1
2066-03-14,18,113019,604,36.8,1
2066-03-24,40,83565,590,43.2,1
2066-03-26,42,133486,599,40.0,1
2066-03-28,47,50871,597,40.8,1
2066-03-31,43,164362,587,55.2,1
2066-04-09,27,80237,521,52.8,1
2066-04-10,66,80041,628,38.400000000000006,1
2066-04-15,46,44317,583,44.8,1
2066-04-19,52,173686,632,36.8,1
2066-04-23,42,125184,600,37.6,1
2066-04-28,43,51431,550,41.6,1
2066-04-29,33,29597,524,43.2,1
2066-05-01,54,145652,539,38.400000000000006,1
2066-05-06,52,86522,614,39.2,1
2066-05-10,22,48598,578,44.0,1
2066-05-11,28,60530,613,36.0,1
2066-05-24,32,46149,505,40.8,1
2066-05-28,37,60045,488,44.8,1
2066-06-02,53,97788,634,41.6,1
2066-06-03,47,170749,492,40.8,1
2066-06-04,33,66986,570,47.2,1
2066-06-05,28,77496,588,43.2,1
2066-06-11,32,243833,552,36.0,1
2066-06-12,48,105008,635,37.6,1
2066-06-13,31,98509,605,40.0,1
2066-06-18,37,94234,551,41.6,1
2066-06-23,48,98042,576,45.6,1
2066-06-26,41,75370,563,42.400000000000006,1
2066-06-27,47,130888,640,36.0,1
2066-07-01,27,99584,500,42.400000000000006,1
2066-07-03,45,160482,542,38.400000000000006,1
2066-07-04,53,98989,645,44.8,1
2066-07-12,40,82779,593,42.400000000000006,1
2066-07-14,47,81586,631,41.6,1
2066-07-23,47,79146,607,42.400000000000006,1
2066-08-01,55,130060,593,35.2,1
2066-08-02,27,69787,617,40.0,1
2066-08-03,62,75035,543,36.0,1
2066-08-05,57,90025,608,40.8,1
2066-08-10,48,94656,570,43.2,1
2066-08-11,29,83184,557,45.6,1
2066-08-13,42,71906,602,34.4,1
2066-08-14,39,51234,643,35.2,1
2066-08-17,33,87243,559,40.0,1
2066-08-21,50,85089,582,44.0,1
2066-09-10,35,93333,500,39.2,1
2066-09-11,42,93547,620,39.2,1
2066-09-12,43,60267,601,39.2,1
2066-09-15,19,104641,599,42.400000000000006,1
2066-09-24,39,169892,637,42.400000000000006,1
2066-09-30,32,74207,598,39.2,1
2066-10-02,38,173277,599,42.400000000000006,1
2066-10-09,45,152535,604,44.8,1
2066-10-10,45,84989,615,34.4,1
2066-10-12,34,158693,539,43.2,1
2066-10-22,33,79372,644,39.2,1
2066-10-25,38,85894,496,39.2,1
2066-10-30,44,60554,589,36.0,1
2066-11-03,48,113719,613,38.400000000000006,1
2066-11-06,35,75491,612,37.6,1
2066-11-17,37,103302,598,45.6,1
2066-11-23,50,64847,524,41.6,1
2066-11-24,46,127347,570,47.2,1
2066-11-25,32,106816,634,36.0,1
2066-11-28,34,108018,567,45.6,1
2066-12-21,40,87234,607,40.8,1
2067-01-03,36,130172,434,39.2,1
2067-01-05,35,112503,634,36.8,1
2067-01-25,40,86077,551,38.400000000000006,1
2067-01-27,32,61001,593,44.8,1
2067-02-02,34,63840,609,38.400000000000006,1
2067-02-15,34,185357,593,40.8,1
2067-02-27,35,74565,608,40.0,1
2067-03-10,28,146558,517,39.2,1
2067-03-22,25,36883,563,41.6,1
2067-04-09,51,184979,623,42.400000000000006,1
2067-04-10,30,108347,589,43.2,1
2067-04-11,49,31293,606,42.400000000000006,1
2067-04-14,43,141438,518,44.0,1
2067-04-15,30,54158,500,40.8,1
2067-04-18,48,186221,664,41.6,1
2067-04-25,59,171483,568,48.0,1
2067-04-28,37,75379,584,35.2,1
2067-05-02,39,229540,635,40.0,1
2067-05-04,39,117140,540,40.8,1
2067-05-05,65,162962,531,48.0,1
2067-05-08,50,48561,638,39.2,1
2067-05-17,23,91779,596,36.0,1
2067-05-26,24,28643,572,50.400000000000006,1
2067-05-30,31,94789,499,43.2,1
2067-06-06,45,68920,613,40.8,1
2067-06-11,54,89979,619,34.4,1
2067-06-12,41,112626,545,41.6,1
2067-06-15,32,115969,574,43.2,1
2067-06-19,49,206136,583,39.2,1
2067-06-23,54,67317,596,40.0,1
2067-06-25,44,91099,597,42.400000000000006,1
2067-06-29,30,51008,539,36.8,1
2067-07-03,41,61415,659,36.8,1
2067-07-07,45,75761,556,37.6,1
2067-07-13,51,51893,607,35.2,1
2067-07-17,36,113253,539,45.6,1
2067-07-21,32,170744,558,33.6,1
2067-08-06,49,88570,669,30.4,1
2067-08-12,48,145817,590,37.6,1
2067-08-15,49,70648,654,41.6,1
2067-08-17,49,45902,471,36.8,1
2067-08-31,59,103457,609,47.2,1
2067-09-07,46,73782,612,31.200000000000003,1
2067-09-10,46,218867,613,42.400000000000006,1
2067-09-14,41,92572,590,39.2,1
2067-09-17,40,92202,547,40.8,1
2067-09-18,55,135984,567,40.0,1
2067-09-22,33,114935,601,39.2,1
2067-09-26,49,102449,523,36.0,1
2067-09-28,45,107513,618,34.4,1
2067-10-01,45,133287,552,39.2,1
2067-10-04,56,78073,593,42.400000000000006,1
2067-10-10,56,39764,651,32.800000000000004,1
2067-10-11,32,151519,517,52.8,1
2067-10-12,54,72451,609,44.0,1
2067-10-15,36,139606,536,42.400000000000006,1
2067-10-16,32,66867,470,39.2,1
2067-10-18,43,93763,522,42.400000000000006,1
2067-10-20,48,94767,640,36.8,1
2067-10-25,44,140585,664,32.800000000000004,1
2067-10-29,32,90344,625,36.0,1
2067-11-06,40,123874,524,42.400000000000006,1
2067-11-08,36,112196,558,38.400000000000006,1
2067-11-09,57,108130,534,51.2,1
2067-11-14,18,87643,598,44.8,1
2067-11-29,48,134740,613,37.6,1
2067-11-30,33,85142,572,49.6,1
2067-12-08,35,64612,628,42.400000000000006,1
2067-12-11,31,82173,587,43.2,1
2067-12-19,33,98341,553,44.0,1
2067-12-23,42,30978,574,39.2,1
2067-12-25,66,116982,671,41.6,1
2067-12-31,38,90979,618,37.6,1
2068-01-06,49,142784,601,38.400000000000006,1
2068-01-08,39,74437,626,54.400000000000006,1
2068-01-09,37,71424,535,47.2,1
2068-01-27,28,73945,454,43.2,1
2068-01-29,46,246909,525,36.0,1
2068-02-01,43,42002,628,39.2,1
2068-02-02,39,38648,608,36.8,1
2068-02-04,36,128476,567,42.400000000000006,1
2068-02-07,50,103310,633,43.2,1
2068-02-08,44,80584,463,42.400000000000006,1
2068-02-09,29,56218,598,39.2,1
2068-02-11,38,136705,608,33.6,1
2068-02-12,33,99454,568,38.400000000000006,1
2068-02-14,31,93242,580,40.8,1
2068-02-16,52,80783,657,39.2,1
2068-02-20,56,223859,557,47.2,1
2068-02-24,52,76396,594,47.2,1
2068-03-04,47,91391,555,32.800000000000004,1
2068-03-07,53,67954,661,41.6,1
2068-03-09,39,118012,584,44.8,1
2068-03-10,49,52692,437,41.6,1
2068-03-11,29,144270,575,40.8,1
2068-03-18,35,115911,493,38.400000000000006,1
2068-03-23,18,86985,573,37.6,1
2068-03-27,45,115167,643,39.2,1
2068-03-28,30,104101,584,45.6,1
2068-04-03,62,75696,565,46.400000000000006,1
2068-04-06,40,126599,629,35.2,1
2068-04-08,54,199969,662,33.6,1
2068-04-09,35,130907,579,42.400000000000006,1
2068-04-11,75,108017,592,42.400000000000006,1
2068-04-22,50,36134,569,40.8,1
2068-04-28,40,111434,668,41.6,1
2068-04-30,46,87308,609,39.2,1
2068-05-04,40,134830,540,37.6,1
2068-05-12,30,76093,605,37.6,1
2068-05-15,46,82782,537,40.0,1
2068-05-17,50,28515,530,46.400000000000006,1
2068-05-22,48,58931,645,39.2,1
2068-05-30,53,60712,598,43.2,1
2068-06-04,47,73548,559,40.0,1
2068-06-05,74,110160,641,43.2,1
2068-06-06,34,131179,580,40.8,1
2068-06-08,38,89752,616,37.6,1
2068-06-10,35,78123,510,45.6,1
2068-06-13,40,98425,523,41.6,1
2068-06-19,61,76346,618,40.0,1
2068-06-24,33,92396,611,38.400000000000006,1
2068-06-26,53,174056,644,36.0,1
2068-07-03,50,77107,636,52.0,1
2068-07-08,49,176294,604,36.8,1
2068-07-09,30,81479,611,44.0,1
2068-07-12,46,86898,611,37.6,1
2068-07-15,40,42629,593,42.400000000000006,1
2068-07-17,51,144495,612,39.2,1
2068-07-28,28,105848,570,41.6,1
2068-07-29,18,51706,621,41.6,1
2068-07-31,49,137201,676,40.0,1
2068-08-01,55,61330,587,43.2,1
2068-08-05,49,107677,588,40.0,1
2068-08-08,38,98323,579,42.400000000000006,1
2068-08-15,34,65072,584,36.8,1
2068-08-17,39,87847,627,36.0,1
2068-08-18,40,106041,554,51.2,1
2068-08-23,42,249177,532,41.6,1
2068-08-27,28,51897,535,40.0,1
2068-09-05,44,80473,597,42.400000000000006,1
2068-09-09,38,252307,627,36.8,1
2068-09-14,44,149104,560,44.8,1
2068-09-15,34,183837,628,33.6,1
2068-09-19,47,123598,625,40.8,1
2068-09-27,55,223638,637,36.8,1
2068-10-01,25,92168,589,39.2,1
2068-10-03,46,67031,609,34.4,1
2068-10-05,39,222378,642,38.400000000000006,1
2068-10-06,44,230579,560,43.2,1
2068-10-13,30,82222,616,35.2,1
2068-10-15,49,59463,551,36.8,1
2068-10-19,62,78845,600,42.400000000000006,1
2068-10-23,70,73173,607,45.6,1
2068-10-29,47,99777,638,39.2,1
2068-11-02,41,106459,557,40.8,1
2068-11-05,60,191939,657,36.8,1
2068-11-06,29,34391,489,40.0,1
2068-11-08,50,101199,598,40.0,1
2068-11-14,46,108450,569,40.0,1
2068-11-18,56,53579,620,41.6,1
2068-11-27,45,91791,583,35.2,1
2068-11-29,44,56357,622,36.8,1
2068-12-02,38,50363,536,42.400000000000006,1
2068-12-05,35,70027,556,44.8,1
2068-12-09,37,102728,571,41.6,1
2068-12-10,67,101544,614,39.2,1
2068-12-12,55,77961,543,36.8,1
2068-12-15,24,133711,605,36.0,1
2068-12-19,39,169332,572,44.8,1
2068-12-20,52,205563,607,36.0,1
2068-12-31,51,107185,621,36.0,1
2069-01-01,31,83939,547,37.6,1
2069-01-02,29,94982,512,40.8,1
2069-01-04,32,41398,516,42.400000000000006,1
2069-01-05,41,108970,580,44.8,1
2069-01-08,33,91223,659,40.8,1
2069-01-11,39,97436,549,44.0,1
2069-01-12,63,163787,624,38.400000000000006,1
2069-01-16,42,87108,570,32.0,1
2069-02-03,18,46802,620,36.8,1
2069-02-08,36,72794,502,50.400000000000006,1
2069-02-10,55,60957,624,32.0,1
2069-02-19,31,55342,531,40.0,1
2069-02-20,36,51373,494,39.2,1
2069-02-21,35,55527,654,31.200000000000003,1
2069-02-25,44,145836,599,48.0,1
2069-02-26,40,83614,632,44.0,1
2069-03-03,38,59583,607,40.8,1
2069-03-10,35,193876,584,47.2,1
2069-03-18,28,130901,581,37.6,1
2069-03-19,55,170725,491,38.400000000000006,1
2069-03-25,49,71120,497,40.0,1
2069-03-26,33,40055,486,41.6,1
2069-03-27,63,79229,590,36.8,1
2069-04-01,59,67405,576,40.8,1
2069-04-03,45,54025,554,42.400000000000006,1
2069-04-13,54,51317,663,33.6,1
2069-04-23,24,134952,574,40.0,1
2069-04-27,56,45371,564,40.8,1
2069-05-06,39,150244,606,35.2,1
2069-05-07,48,120609,552,37.6,1
2069-05-13,43,65467,604,40.0,1
2069-05-15,25,36006,566,42.400000000000006,1
2069-05-17,51,50849,622,37.6,1
2069-05-23,40,155226,626,36.0,1
2069-05-26,33,99180,489,36.0,1
2069-05-29,31,193078,581,40.8,1
2069-05-31,37,105980,627,46.400000000000006,1
2069-06-01,27,45507,560,41.6,1
2069-06-05,35,137236,605,36.0,1
2069-06-06,36,80009,594,43.2,1
2069-06-13,58,38252,562,40.0,1
2069-06-16,51,131983,611,44.8,1
2069-06-24,25,87053,507,39.2,1
2069-06-26,34,224431,589,38.400000000000006,1
2069-07-01,40,96771,605,33.6,1
2069-07-02,45,103416,538,37.6,1
2069-07-08,58,60714,674,35.2,1
2069-07-16,48,89963,623,45.6,1
2069-07-18,50,75079,528,40.8,1
2069-07-27,39,74154,575,40.8,1
2069-08-03,57,136703,652,34.4,1
2069-08-05,46,119717,642,35.2,1
2069-08-10,37,101905,614,42.400000000000006,1
2069-08-20,36,98724,504,38.400000000000006,1
2069-08-21,39,125217,520,40.0,1
2069-08-22,52,78392,645,36.8,1
2069-08-27,51,46410,562,42.400000000000006,1
2069-08-30,33,61266,602,40.0,1
2069-09-04,49,89335,576,35.2,1
2069-09-07,26,131982,591,40.0,1
2069-09-20,39,94137,591,45.6,1
2069-10-04,30,190682,499,39.2,1
2069-10-10,50,82145,624,46.400000000000006,1
2069-10-14,41,140167,535,40.8,1
2069-10-17,39,127082,518,40.8,1
2069-10-20,40,48631,592,46.400000000000006,1
2069-10-21,41,124856,515,42.400000000000006,1
2069-11-05,50,66927,601,38.400000000000006,1
2069-11-06,50,77261,583,41.6,1
2069-11-15,31,69671,549,36.0,1
2069-11-17,31,101742,582,38.400000000000006,1
2069-11-21,31,95587,559,33.6,1
2069-11-27,53,107988,611,36.0,1
2069-12-02,19,77767,572,47.2,1
2069-12-05,49,267966,610,33.6,1
2069-12-09,58,45057,598,38.400000000000006,1
2069-12-10,57,92488,574,38.400000000000006,1
2069-12-15,42,54599,580,46.400000000000006,1
2069-12-23,43,195341,623,42.400000000000006,1
2070-01-06,43,89702,601,32.800000000000004,1
2070-01-14,46,65164,553,43.2,1
2070-01-17,42,157772,562,44.0,1
2070-01-18,21,107934,582,38.400000000000006,1
2070-01-20,35,63768,605,33.6,1
2070-01-21,26,212635,599,42.400000000000006,1
2070-01-23,45,93816,591,39.2,1
2070-01-24,43,46710,636,38.400000000000006,1
2070-01-30,37,83592,584,44.0,1
2070-02-09,32,55908,566,41.6,1
2070-02-16,53,224374,638,36.8,1
2070-02-21,41,180402,506,50.400000000000006,1
2070-02-22,37,170969,585,40.0,1
2070-02-24,51,61749,572,37.6,1
2070-02-25,60,164745,658,37.6,1
2070-02-27,29,93716,639,39.2,1
2070-03-03,44,72130,569,44.0,1
2070-03-07,68,64686,696,34.4,1
2070-03-16,50,79758,617,34.4,1
2070-03-24,39,105056,535,40.8,1
2070-03-25,54,99714,594,39.2,1
2070-03-29,34,33547,603,36.0,1
2070-04-05,45,67783,530,36.8,1
2070-04-11,18,96188,589,44.8,1
2070-04-13,42,177587,555,47.2,1
2070-04-17,41,109651,510,36.8,1
2070-04-18,49,104582,559,40.8,1
2070-04-19,37,101544,595,42.400000000000006,1
2070-04-25,48,122287,622,40.0,1
2070-04-28,38,64631,641,40.0,1
2070-05-06,25,39473,576,44.0,1
2070-05-16,32,52424,531,37.6,1
2070-05-17,41,94053,528,36.8,1
2070-05-25,45,272538,530,41.6,1
2070-05-26,41,63802,618,40.8,1
2070-05-27,68,80825,672,38.400000000000006,1
2070-05-28,53,85599,644,38.400000000000006,1
2070-05-31,72,113693,529,43.2,1
2070-06-11,38,117761,549,39.2,1
2070-06-14,33,121107,639,39.2,1
2070-06-19,43,40637,572,37.6,1
2070-06-23,36,54788,617,36.0,1
2070-06-24,26,97573,514,43.2,1
2070-06-28,41,131805,593,52.8,1
2070-07-05,59,90554,685,39.2,1
2070-07-09,56,107733,625,35.2,1
2070-07-14,58,120158,655,41.6,1
2070-07-16,63,83240,655,35.2,1
2070-07-20,44,172938,579,40.0,1
2070-08-01,35,71015,589,39.2,1
2070-08-03,35,91265,470,43.2,1
2070-08-15,48,105278,586,38.400000000000006,1
2070-08-21,43,49638,499,36.8,1
2070-08-25,33,40630,573,40.8,1
2070-08-28,30,33947,525,40.0,1
2070-09-02,50,79464,594,44.0,1
2070-09-04,44,119494,586,48.8,1
2070-09-05,50,115947,603,38.400000000000006,1
2070-09-08,47,68894,611,35.2,1
2070-09-10,36,65549,550,42.400000000000006,1
2070-09-18,36,165301,524,41.6,1
2070-09-19,68,105062,667,32.800000000000004,1
2070-10-14,41,73698,508,44.0,1
2070-10-17,50,139082,553,42.400000000000006,1
2070-10-26,41,71938,592,39.2,1
2070-11-09,44,66551,527,36.8,1
2070-11-11,52,45350,640,43.2,1
2070-11-17,39,220635,605,40.8,1
2070-11-21,53,98038,659,38.400000000000006,1
2070-11-25,38,117871,464,40.0,1
2070-11-28,63,88682,645,37.6,1
2070-11-30,46,150132,619,35.2,1
2070-12-06,51,142239,546,37.6,1
2070-12-10,23,85639,498,44.8,1
2070-12-13,39,186309,580,42.400000000000006,1
2070-12-16,39,61629,583,43.2,1
2070-12-19,42,167835,596,44.0,1
2070-12-22,36,42945,589,42.400000000000006,1
2070-12-25,37,23433,587,47.2,1
2070-12-28,49,42192,613,36.8,1
2070-12-30,50,66481,653,31.200000000000003,1
2071-01-01,31,85204,556,42.400000000000006,1
2071-01-05,49,111470,577,43.2,1
2071-01-13,41,80893,543,49.6,1
2071-01-17,60,91930,635,44.8,1
2071-01-20,39,186019,606,36.0,1
2071-01-23,52,120266,618,53.6,1
2071-01-26,51,66471,621,38.400000000000006,1
2071-01-30,40,81953,539,36.8,1
2071-02-03,46,100647,650,33.6,1
2071-02-08,47,146618,576,40.0,1
2071-03-01,33,98981,585,43.2,1
2071-03-08,43,65415,565,44.8,1
2071-03-15,40,55437,564,33.6,1
2071-03-17,35,94681,563,46.400000000000006,1
2071-03-21,43,69165,597,46.400000000000006,1
2071-03-27,50,34806,570,34.4,1
2071-03-30,32,51847,500,42.400000000000006,1
2071-04-03,46,110998,619,36.8,1
2071-04-09,30,125741,624,36.0,1
2071-04-11,54,76845,595,45.6,1
2071-04-13,35,151179,544,40.0,1
2071-04-16,47,119879,624,36.8,1
2071-04-18,61,63725,609,38.400000000000006,1
2071-04-20,51,40253,591,37.6,1
2071-04-21,54,64822,590,44.8,1
2071-04-25,20,52942,520,40.8,1
2071-04-27,37,71005,571,43.2,1
2071-04-28,39,47160,579,40.8,1
2071-04-29,54,56461,620,38.400000000000006,1
2071-04-30,34,55651,610,37.6,1
2071-05-04,36,96764,616,40.0,1
2071-05-06,32,120257,546,35.2,1
2071-05-21,50,121299,601,44.0,1
2071-05-27,26,105411,545,45.6,1
2071-05-31,34,81027,612,36.8,1
2071-06-03,25,39333,543,40.0,1
2071-06-08,46,56420,486,40.8,1
2071-06-10,25,45350,570,40.8,1
2071-06-13,38,76373,635,40.8,1
2071-06-14,36,70319,552,42.400000000000006,1
2071-06-15,60,85658,586,40.0,1
2071-07-05,44,65647,551,36.8,1
2071-07-06,48,97565,598,40.8,1
2071-07-08,55,233669,510,44.8,1
2071-07-11,43,81306,605,44.0,1
2071-07-19,48,170514,579,38.400000000000006,1
2071-07-21,32,58683,617,40.0,1
2071-07-25,44,50976,642,39.2,1
2071-07-28,32,67937,634,43.2,1
2071-07-30,40,150568,562,38.400000000000006,1
2071-08-03,44,34670,616,41.6,1
2071-08-09,51,50766,549,39.2,1
2071-08-12,30,66737,434,43.2,1
2071-08-13,43,43823,618,39.2,1
2071-08-19,67,198580,628,38.400000000000006,1
2071-08-21,40,15787,504,40.8,1
2071-08-23,58,62552,642,44.0,1
2071-08-25,30,84079,521,40.8,1
2071-08-27,43,131636,488,40.0,1
2071-08-29,49,56616,570,38.400000000000006,1
2071-08-31,36,317379,611,39.2,1
2071-09-01,33,85134,563,40.8,1
2071-09-05,40,121523,435,40.0,1
2071-09-15,55,74601,566,40.8,1
2071-09-20,60,61595,560,40.8,1
2071-09-21,63,50114,614,42.400000000000006,1
2071-10-04,36,101255,602,38.400000000000006,1
2071-10-05,60,89718,541,39.2,1
2071-10-10,40,108907,628,39.2,1
2071-10-23,40,123768,598,43.2,1
