AnnualIncome,LoanAmount,MonthlyDebtPayments,DebtToIncomeRatio,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,NetWorth,MonthlyIncome,MonthlyLoanPayment,TotalDebtToIncomeRatio,LoanApproved
49713,27084,492,0.1496414882648998,3721,1020,46473,26314,20159,4142.75,1084.3741880420978,0.3805139552331417,0
39909,25527,583,0.071281068,4962,255,1117330,10673,1106657,3325.75,1384.6893739429884,0.5916528223537513,1
17789,25896,222,0.06661527,3407,287,80163,8598,71565,1482.4166666666667,879.0869748763464,0.7427648377377118,0
72051,16480,1337,0.2598033484366379,6706,1318,32387,17457,14930,6004.25,528.0200078,0.310616648,0
62664,26409,283,0.118122645463663,2269,606,39133,14779,24354,5222.0,1372.954866888248,0.3171112345630502,0
185243,19787,324,0.3273309273424367,20503,1160,68565,1948,66617,15436.916666666666,580.9555260507437,0.058622816,1
53419,67610,531,0.5056877037168805,6730,2444,20649,78002,5221,4451.583333333333,2894.189424366091,0.7694317207808662,0
37611,27524,556,0.068820369,955,2169,198905,17578,181327,3134.25,888.0847427453641,0.4607433174588383,0
61924,25827,714,0.1886007019213134,2518,3165,26776,36978,5218,5160.333333333333,708.1033459,0.2755836210574783,0
16683,21165,369,0.3859894167222658,2407,1499,152775,32266,120509,1390.25,603.8233301545808,0.6997470456066037,0
22899,24486,228,0.1584845562180264,2532,570,17051,9798,7253,1908.25,905.2544549188852,0.5938710624493044,0
35482,26991,271,0.3386876585134388,1976,370,136041,28332,107709,2956.833333333333,870.2743806356053,0.3859785966864117,0
15000,35688,196,0.4052475758716539,10796,355,59938,12847,47091,1250.0,1072.8932584585425,1.0151146067668335,0
22424,19906,234,0.1750878821667743,424,2793,58092,41227,16865,1868.6666666666667,563.3936928,0.4267179947278132,0
28452,27885,294,0.250505429922206,3366,882,26007,30723,8547,2371.0,700.6329933083867,0.4194993645332715,0
79258,47043,305,0.6389716337478084,4962,1559,243672,28333,215339,6604.833333333333,1206.3425703942853,0.2288237256142146,0
52301,22402,341,0.3405656310569189,6135,555,131784,8752,123032,4358.416666666667,812.4973536734703,0.2646597243662959,1
21038,32925,240,0.1512251567458129,2899,1157,10917,36199,6138,1753.1666666666667,902.602092787046,0.6517361495125273,0
56923,30867,303,0.4992025482958465,1977,1158,36997,32150,4847,4743.583333333333,895.4036765530346,0.2526367921338723,0
62019,14815,362,0.076629443,9702,5409,19121,14941,4180,5168.25,597.5177952923832,0.1856562270192779,0
63804,17510,454,0.2983186427622999,1646,1802,144464,22890,121574,5317.0,711.1310010030322,0.2191331579843957,0
99209,37772,258,0.3443035447017974,8055,5295,86487,34431,52056,8267.416666666666,1496.9654094149969,0.212274943936336,1
84275,15840,533,0.034008297,1761,42,282614,26806,255808,7022.916666666667,378.9663234461625,0.1298557802593171,1
64990,61500,367,0.1323730991420898,2508,492,67577,8043,59534,5415.833333333333,1844.3505748320747,0.4083121541465594,0
49955,23149,202,0.1949226553027568,2023,328,99949,17492,82457,4162.916666666667,865.8554276644842,0.2565161671899471,0
56222,10700,324,0.2465178812931129,2611,4223,25068,28198,6523,4685.166666666667,350.4991797375992,0.1439648208326134,0
100698,26212,313,0.1685906725865522,3588,655,67580,28168,39412,5328.75,2485.994872541873,0.5252629364376024,0
39134,72689,382,0.2329022054624082,952,389,195435,44260,151175,3261.1666666666665,2034.5641724040668,0.7410121650955386,0
57502,15777,392,0.3948172192338413,2138,2605,139499,73116,66383,4791.833333333333,410.8810687856191,0.1675519603740292,1
36674,33170,453,0.4616760054045032,1995,2508,79006,42923,36083,3056.1666666666665,1256.6737469218374,0.5594177063604202,0
79983,52645,798,0.2995099088289895,15325,1424,92873,5094,87779,6665.25,1511.175149661412,0.3464498930514852,0
38394,14473,252,0.2538057094744333,3762,5647,24750,2124,22626,3199.5,445.8663408357545,0.2181173123412266,0
90988,38483,483,0.091180684,6083,413,110711,8432,102279,7582.333333333333,1207.289006857918,0.2229246503087771,0
41674,16827,886,0.1717733714728146,1138,609,36839,25628,11211,3472.833333333333,472.2265056068202,0.3911004,0
131888,24665,152,0.545888532,2493,1233,50135,20218,29917,10990.666666666666,598.9511976754902,0.068326264,1
15000,10255,524,0.2833155523576299,27301,842,208184,8942,199242,1250.0,330.7735786738045,0.6838188629390436,0
25940,50442,389,0.1165669117284749,2652,370,13695,48731,9034,2161.6666666666665,1402.7830653657145,0.8288896216032603,0
104453,14703,254,0.4660904832228766,761,576,107381,54990,52391,8704.416666666666,737.7561292236788,0.1139371157428139,1
37112,17701,698,0.3647450937035369,1404,4682,160974,17194,143780,3092.6666666666665,557.0186717250897,0.4058047009242583,0
87690,23449,525,0.1140985852839153,1698,2941,28373,45879,6028,7307.5,1187.460782205892,0.2343429055362151,1
63120,25645,212,0.2687684367528136,1073,173,26835,7195,19640,5260.0,710.7359024533365,0.1754250765120411,0
21575,32588,94,0.1699175244725368,27266,937,114203,28371,85832,1797.9166666666667,1723.6882769896297,1.010996955915437,0
176634,27827,265,0.3810478181524926,2784,3139,214465,44643,169822,14719.5,652.3081639,0.0623192475194016,1
30361,17529,612,0.4475241316314864,2258,421,215643,71912,143731,2530.083333333333,397.0265572100904,0.3988115900833663,0
28924,22117,405,0.0473331125279421,1804,997,27954,2933,25021,2410.333333333333,608.1702967329845,0.4203444738209035,0
77860,24338,145,0.4060285895445912,12787,413,18802,3257,15545,6488.333333333333,636.1515121,0.1203932461530752,0
29989,13786,681,0.2908363338323654,4120,7613,33072,10169,22903,2499.083333333333,387.7152638903642,0.4276429079557294,0
22710,17595,242,0.3035006245293827,1602,3737,104412,24585,79827,1892.5,635.2210514269076,0.4635249941489604,0
32427,64942,427,0.3195804681343151,1830,639,100626,63422,37204,2702.25,2273.306304066279,0.9992807120237872,0
90997,17970,273,0.560904594,9671,365,91792,27488,64304,7583.083333333333,552.4296109913843,0.1088514492993902,0
170820,23721,307,0.089804237,539,1306,57034,34808,22226,14235.0,713.3139025214657,0.071676424,1
53498,14526,788,0.3699124435200005,2484,3220,216678,51130,165548,4458.166666666667,336.1941030855779,0.2521651134066121,0
37578,13697,150,0.166916093622289,5507,1053,29580,2123,27457,3131.5,692.0365494210176,0.2688923996235087,0
84277,19922,836,0.3289072546452536,1034,734,39881,32761,7120,7023.083333333333,1006.5538432987818,0.2623568247515382,0
28064,5364,784,0.0565795572702638,1931,2365,72264,36530,35734,2338.6666666666665,173.0164165507496,0.409214545275406,0
29761,28795,589,0.6900560338664118,3228,1546,87933,19425,68508,2480.083333333333,909.3324313958695,0.6041460023772869,0
54493,39035,342,0.1392474050340836,970,800,146943,64267,82676,4541.083333333333,3776.01610328098,0.9068356163061632,0
91019,15557,315,0.1088086463767514,3800,259,56802,26026,30776,7584.916666666667,482.4857419057664,0.1051410024595875,1
54408,23640,321,0.1666352869529038,6020,67,51264,10255,41009,4534.0,670.0559058211994,0.218583128765152,0
38400,20554,985,0.1924037865233186,2221,286,22654,95178,6502,3200.0,495.0447585964865,0.462513987,0
247632,29640,862,0.3091456209197244,3008,5910,99223,53633,45590,20636.0,1260.8323153456915,0.1028703389874826,1
30794,13766,247,0.2957061258546111,2495,697,54016,14908,39108,2566.1666666666665,496.3964432051101,0.2896914112639254,0
21930,45362,317,0.2879358816644886,6725,694,34971,7512,27459,1827.5,1421.5678764669142,0.951336731,0
36511,13174,444,0.3937174447658523,1244,2090,99162,58423,40739,3042.583333333333,400.8206687770226,0.2776655809296998,0
53994,43169,324,0.1458539471324006,5867,432,11191,2469,8722,4499.5,1374.314204566714,0.3774450949142602,0
37988,16354,333,0.2804764406127535,4466,3347,84826,200220,2860,3165.6666666666665,438.5600714447084,0.2437275154611062,0
90145,20947,303,0.4287437133140505,1164,3136,42369,11581,30788,7512.083333333333,476.18684860859406,0.1037244681713143,1
57099,22237,108,0.091164661,2564,268,590863,31727,559136,4758.25,1129.02670585463,0.2599751391487689,1
38352,16416,855,0.4543942507120752,1852,987,16668,28998,6202,3196.0,853.9747639263265,0.5347230174988505,0
41593,47478,317,0.4395550432592529,7753,194,149329,11193,138136,3466.083333333333,1554.5073624774784,0.5399487497831303,0
35642,23391,278,0.4403645494492919,2779,259,152981,48804,104177,2970.1666666666665,684.8141667302116,0.324161663,0
62463,28201,253,0.3912017987471801,6998,758,206450,19023,187427,5205.25,757.7817515564004,0.1941850538507085,0
48443,45130,426,0.2933940711346096,1921,2813,14180,13162,1018,4036.9166666666665,1249.4134219999114,0.4150230387052606,0
44860,28468,531,0.097795073,4052,419,89961,35432,54529,3738.3333333333335,1469.1719581457733,0.5350437694549549,0
28138,20044,466,0.3786052839770712,397,305,89937,13634,76303,2344.833333333333,675.8921542261634,0.4869822251302139,0
32502,11804,394,0.104714383194034,644,284,158349,70657,87692,2708.5,433.0205082913935,0.3053426281304757,1
57659,31773,464,0.3802166069260571,2867,125,98694,5928,92766,4804.916666666667,823.2282934452627,0.267898151569454,0
48252,7131,258,0.1721712276373366,1437,342,68695,13424,55271,4021.0,227.1370895237933,0.12065085539015,1
52107,31431,372,0.1526299194100183,7864,1657,22506,42295,10015,4342.25,1620.5251505594938,0.4588692844860369,0
44127,17245,537,0.4235885691485628,747,148,98529,31797,66732,3677.25,463.7187171,0.2721377978407647,0
46640,25585,294,0.5877667476652783,2475,1473,68640,1992,66648,3886.6666666666665,771.9374297273501,0.2742549133089237,0
57894,33110,362,0.3577399659433375,10225,497,37635,28089,9546,4824.5,881.8849681158056,0.257826711185782,0
40596,9507,600,0.1718109923578168,4620,400,7441,46203,8763,3383.0,895.0937188387112,0.4419431625299175,0
36999,39005,697,0.475613425,5278,1276,43532,7643,35889,3083.25,1053.550321073372,0.5677613949804174,0
46022,14091,167,0.4915574893580539,1232,2796,430548,11969,418579,3835.1666666666665,1308.9336622435517,0.3848421178332671,0
38998,19627,489,0.7156629794880403,1394,351,16029,5306,10723,3249.833333333333,583.3430685721453,0.329968634875269,0
22136,16477,405,0.4881221442338152,731,770,16415,101952,5087,1844.6666666666667,512.7167914463671,0.4974973571266897,0
54045,21120,564,0.4683736111491073,12607,953,42846,18167,24679,4503.75,719.1903729,0.2849159862090888,0
28237,21388,448,0.2194515536585022,2944,351,51443,46042,5401,2353.083333333333,545.1077395553496,0.4220452907413746,0
45391,19088,1167,0.1029300898195707,3614,578,34619,99428,7323,3782.5833333333335,466.1057459292301,0.4317434943303906,0
110396,27366,250,0.05791192732389,1156,449,87498,9956,77542,9199.666666666666,1435.8686890795263,0.183253236,1
70337,13175,268,0.4164688784845978,3331,2900,6231,13292,5148,5861.416666666667,328.3249344710035,0.1017373390058154,1
40543,34405,1238,0.2478389594956095,22210,1087,106427,11987,94440,3378.583333333333,917.4448577948732,0.6379729742135135,0
97727,26832,307,0.2271699828377439,4075,1466,104834,7322,97512,8143.916666666667,1503.4213279503294,0.2223035183255799,0
55141,18548,458,0.6611288276595649,3974,539,33559,12672,20887,4595.083333333333,605.0862670745427,0.2313529896972219,0
76094,31582,495,0.3446088004460589,4284,3291,75533,33828,41705,6341.166666666667,791.3614214660461,0.2028587938285877,0
44737,50337,428,0.1718919479419312,4954,260,124287,97823,26464,3728.0833333333335,1749.4071831425103,0.584055395,0
30583,38778,345,0.1889342570678492,2391,1578,70388,20880,49508,2548.583333333333,1154.0742521418226,0.588199033,0
63725,13203,822,0.1459669774879223,3157,1149,7864,13503,4589,5310.416666666667,380.6150785504304,0.2264634122025133,0
177351,36741,403,0.0468497315371392,3518,1539,121339,5542,115797,14779.25,1829.8471401128004,0.1510798680658897,1
20924,43584,277,0.1143969964646844,1771,779,21491,50587,10406,1743.6666666666667,1265.9633726773145,0.884895836,0
41933,11562,543,0.4425107877948238,4032,2607,62830,14889,47941,3494.4166666666665,271.8354559648436,0.2331821112626839,1
31116,10934,300,0.2359641786485571,15549,2068,32207,3891,28316,2593.0,356.7422425778435,0.2532750646270125,0
35651,24977,135,0.2651810057445141,1732,203,27307,4032,23275,2970.9166666666665,744.0232785,0.2958761140561508,0
83693,11742,501,0.3926036816552343,750,1574,11041,9798,1243,6974.416666666667,1112.0148422598409,0.2312759502839913,0
51378,45224,223,0.031664885,8142,369,61284,5598,55686,4281.5,1669.5061861486022,0.4420194292067271,0
64862,34876,297,0.2488866122159728,12645,2902,69403,44375,25028,5405.166666666667,1089.5226566880317,0.2565180210332148,0
33555,44964,985,0.4445724445302972,14125,1012,64622,78237,3779,2796.25,1794.9366654666374,0.994165996,0
29593,16150,238,0.3431838093315526,11648,1375,153872,12025,141847,2466.083333333333,408.87580050183993,0.2623089786781359,0
24968,45312,760,0.5022970690222367,6687,395,181205,21887,159318,2080.6666666666665,1419.0907871510874,1.0473041271152297,0
107748,22645,293,0.2882517156414307,6848,678,28380,7012,21368,8979.0,1194.194064229848,0.165630256,1
61951,16869,726,0.4609780110282729,3642,564,78063,25506,52557,5162.583333333333,467.6416139804704,0.2312101397518303,0
18043,12842,414,0.3982795835365696,665,1036,14061,75025,4363,1503.5833333333333,501.9430199202629,0.609173432,0
87033,23901,383,0.3023951395405059,1893,1820,37547,15028,22519,7252.75,967.2954191711656,0.1861770251519996,0
50374,13595,489,0.2000778360476819,639,168,105899,42610,63289,4197.833333333333,484.8697672964743,0.231993433270292,1
59803,13878,435,0.3058761945876693,2458,9838,180625,4237,176388,4983.583333333333,387.3032189986153,0.1650024016852563,1
43847,19672,517,0.1552211487329831,4580,1555,32237,23120,9117,3653.9166666666665,536.7716796549759,0.2883951047017973,0
20122,34335,918,0.2559138489939334,8076,660,144581,7403,137178,1676.8333333333333,1085.210838497858,1.194639203954592,0
27273,34412,526,0.6634657046611767,3127,2073,43402,58985,6770,2272.75,1446.801506,0.8680239823007457,0
138840,40025,164,0.4853213604526145,1811,1464,64812,16082,48730,11570.0,1519.2395446732987,0.1454831067133361,1
74319,11859,466,0.2688751051851176,2301,328,11778,71097,8765,6193.25,445.07179721729096,0.1471072211225594,1
21472,59742,580,0.321936727,1519,229,46444,20043,26401,1789.3333333333333,2124.3075836391145,1.5113492456999522,0
64761,37030,390,0.099914234,13561,553,29394,23738,5656,5396.75,1366.6493858270553,0.3255013454073387,0
42437,32411,229,0.1843505091096635,2830,3546,78481,22638,55843,3536.4166666666665,1163.9149352447355,0.3938774942370296,0
86778,20246,353,0.2535434571002283,6020,1749,26918,13832,13086,7231.5,1044.479709541828,0.1932489399905729,1
50895,30686,1374,0.3006166963289961,3634,660,121213,36577,84636,4241.25,835.7205113231801,0.5210068992214985,0
24227,14188,366,0.1687488510364864,6434,2953,144505,7651,136854,2018.9166666666667,541.8848188780526,0.4496891,0
80753,21247,347,0.2978631036849269,3901,1096,924864,56883,867981,6729.416666666667,768.9075365656063,0.1658252998500027,1
104175,48923,321,0.1322897280628231,15895,1044,65128,19076,46052,8681.25,1597.1895275629377,0.220957756954694,0
57973,16905,484,0.3336480905438591,761,2014,60628,7770,52858,4831.083333333333,1609.3859834763855,0.4333160575046423,0
89204,6032,783,0.4912426612717732,1782,605,132054,87008,45046,7433.666666666667,218.5209205257372,0.1347277145229905,1
17846,28114,296,0.155610884518181,8793,689,61415,2709,58706,1487.1666666666667,1551.3657890436668,1.2422049461237252,0
20002,48358,637,0.2886871967041756,6651,924,144391,53953,90438,1666.8333333333333,1927.533913823914,1.538566491645184,0
20839,20043,242,0.2016011189606713,2528,1231,63244,26835,36409,1736.5833333333333,612.7643920142034,0.4922104085690504,0
92840,14087,268,0.5056520406003006,1484,396,117073,37725,79348,7736.666666666667,427.82877931302073,0.089939093,1
36558,28986,1080,0.4121469505365019,5035,194,106548,21651,84897,3046.5,815.0447058382609,0.6220399493970986,0
71969,8438,326,0.1324871723565359,1645,473,60758,122440,3170,5997.416666666667,299.89598002594374,0.1043609298491201,1
30541,24640,363,0.1769575380060718,5636,1786,166905,21613,145292,2545.083333333333,782.4414404588181,0.4500604854296132,0
32993,32122,80,0.2151568013476348,1547,2209,178376,11223,167153,2749.4166666666665,792.8589628245045,0.3174706014577048,0
19798,10480,293,0.3495042201079293,2422,398,182266,29871,152395,1649.8333333333333,411.1470891420277,0.4267989226035121,0
45634,13520,316,0.2157198462368846,2554,593,13203,11901,1302,3802.8333333333335,496.5851321717236,0.213678871,1
19309,13353,256,0.1667816985303208,3352,244,53479,22220,31259,1609.0833333333333,435.3442998654161,0.4296510227554505,0
35476,15359,290,0.1835923822418852,10924,2976,20574,16750,3824,2956.333333333333,478.6930101895925,0.2600156760140689,0
38046,17989,461,0.4278128566652871,2218,6646,81030,87230,3109,3170.5,607.8294659615849,0.3371170055075177,0
22606,24659,510,0.1399985290078029,4715,1335,45715,5977,39738,1883.8333333333333,542.7831701849086,0.5588515457055164,0
52166,23934,322,0.4931333409940229,6126,2083,35843,38648,6169,4347.166666666667,627.7502764444964,0.2184756990632587,0
56825,43512,511,0.3102723389638717,5935,2227,21668,960,20708,4735.416666666667,1851.479808748153,0.4988958681034374,0
