ApplicationDate,Age,AnnualIncome,CreditScore,RiskScore,LoanApproved
2047-01-30,45,40110,607,48.0,0
2047-01-31,45,48276,623,44.0,0
2047-02-01,56,55919,607,64.0,0
2047-02-02,54,36012,513,50.0,0
2047-02-03,36,37461,532,55.0,0
2047-02-04,55,44617,614,60.0,0
2047-02-05,31,27456,603,54.0,0
2047-02-06,51,71288,607,46.0,0
2047-02-07,61,83745,569,53.0,0
2047-02-09,41,36536,603,59.0,0
2047-02-10,36,69345,590,54.0,0
2047-02-13,26,29818,555,60.0,0
2047-02-14,30,39554,528,60.0,0
2047-02-16,34,37614,549,55.0,0
2047-02-17,39,47095,605,56.0,0
2047-02-18,43,69507,574,45.0,0
2047-02-19,32,76557,586,52.0,0
2047-02-20,52,15000,594,58.0,0
2047-02-21,37,25889,523,58.0,0
2047-02-22,30,23234,471,51.0,0
2047-02-25,44,51222,586,48.0,0
2047-02-26,35,43182,542,54.0,0
2047-02-27,21,21676,615,52.0,0
2047-03-01,42,37047,604,51.0,0
2047-03-03,20,19905,463,58.0,0
2047-03-04,29,36269,549,53.0,0
2047-03-05,57,26034,590,54.0,0
2047-03-06,57,58446,535,48.0,0
2047-03-07,29,80875,519,48.0,0
2047-03-09,25,46483,530,54.0,0
2047-03-10,56,59125,491,58.0,0
2047-03-11,42,124441,605,58.0,0
2047-03-12,51,30391,604,55.0,0
2047-03-13,19,29135,497,49.0,0
2047-03-14,48,45620,503,54.0,0
2047-03-15,39,22074,609,61.0,0
2047-03-17,50,55226,584,69.0,0
2047-03-18,40,51587,543,67.0,0
2047-03-19,32,53239,602,53.0,0
2047-03-21,39,15052,501,58.0,0
2047-03-22,29,50149,598,54.0,0
2047-03-23,28,21196,426,53.0,0
2047-03-24,22,33683,591,55.0,0
2047-03-25,33,28632,601,50.0,0
2047-03-26,53,22142,554,52.0,0
2047-03-28,33,61576,445,53.0,0
2047-03-30,30,31818,529,55.0,0
2047-03-31,41,45588,457,56.0,0
2047-04-03,21,15424,555,52.0,0
2047-04-04,29,33104,566,53.0,0
2047-04-06,36,19544,633,62.0,0
2047-04-08,33,113027,593,54.0,0
2047-04-09,33,51689,520,52.0,0
2047-04-10,50,31793,475,53.0,0
2047-04-11,52,33292,591,59.0,0
2047-04-12,38,55392,575,56.0,0
2047-04-14,27,134567,618,44.0,0
2047-04-15,56,71717,566,63.0,0
2047-04-16,65,15755,503,51.0,0
2047-04-17,46,62452,593,56.0,0
2047-04-18,18,35985,509,59.0,0
2047-04-20,47,16446,537,62.0,0
2047-04-21,34,56287,585,55.0,0
2047-04-22,55,26604,658,45.0,0
2047-04-23,47,15000,607,52.0,0
2047-04-24,31,47387,541,52.0,0
2047-04-26,29,26030,585,61.0,0
2047-04-27,37,40475,573,49.0,0
2047-04-28,33,65873,557,49.0,0
2047-04-29,54,124668,593,59.0,0
2047-04-30,65,64414,592,55.0,0
2047-05-01,22,20271,577,47.0,0
2047-05-02,18,80943,579,55.0,0
2047-05-03,37,24822,578,56.0,0
2047-05-04,21,30096,597,62.0,0
2047-05-06,48,17315,508,48.0,0
2047-05-07,57,72868,650,56.0,0
2047-05-10,18,34135,526,58.0,0
2047-05-11,40,42125,625,53.0,0
2047-05-13,47,34791,631,58.0,0
2047-05-14,31,35343,584,53.0,0
2047-05-16,22,66451,586,53.0,0
2047-05-17,18,15000,522,55.0,0
2047-05-18,26,21161,577,50.0,0
2047-05-19,21,15000,548,60.0,0
2047-05-20,44,20977,612,54.0,0
2047-05-21,33,29114,466,52.0,0
2047-05-22,33,39905,468,55.0,0
2047-05-23,28,36111,508,53.0,0
2047-05-24,18,15000,464,63.0,0
2047-05-25,58,30277,630,51.0,0
2047-05-26,27,15000,510,56.0,0
2047-05-27,35,38600,576,49.0,0
2047-05-28,22,31060,470,59.0,0
2047-05-31,30,24624,549,54.0,0
2047-06-02,60,51368,574,56.0,0
2047-06-04,37,36446,602,51.0,0
2047-06-05,28,68300,501,55.0,0
2047-06-06,18,61646,581,61.0,0
2047-06-07,38,42708,590,57.0,0
2047-06-08,43,17852,521,57.0,0
2047-06-09,53,35820,590,56.0,0
2047-06-10,18,56537,598,48.0,0
2047-06-11,26,16276,580,54.0,0
2047-06-13,39,63345,591,48.0,0
2047-06-14,38,88878,596,48.0,0
2047-06-17,29,43904,592,57.0,0
2047-06-18,51,23126,549,54.0,0
2047-06-19,45,39252,658,48.0,0
2047-06-20,36,21480,589,51.0,0
2047-06-21,59,66653,622,52.0,0
2047-06-22,58,73660,615,59.0,0
2047-06-23,51,71343,568,54.0,0
2047-06-24,18,41265,482,54.0,0
2047-06-25,58,83916,478,58.0,0
2047-06-26,49,26799,599,57.0,0
2047-06-27,64,72556,593,53.0,0
2047-06-28,54,60910,572,55.0,0
2047-06-29,58,51271,686,50.0,0
2047-06-30,50,17143,595,54.0,0
2047-07-02,63,37675,587,58.0,0
2047-07-03,42,44269,596,61.0,0
2047-07-04,21,43141,574,52.0,0
2047-07-05,36,132034,519,55.0,0
2047-07-07,40,53525,603,55.0,0
2047-07-08,25,56126,407,68.0,0
2047-07-09,20,66240,519,51.0,0
2047-07-13,50,24852,518,59.0,0
2047-07-14,52,49751,640,57.0,0
2047-07-17,34,33974,497,50.0,0
2047-07-18,36,66413,519,55.0,0
2047-07-21,45,80906,645,62.0,0
2047-07-22,50,57070,661,42.0,0
2047-07-23,36,25325,620,53.0,0
2047-07-24,18,32533,553,56.0,0
2047-07-25,34,55522,598,49.0,0
2047-07-26,40,48754,637,49.0,0
2047-07-28,33,48361,589,54.0,0
2047-07-30,43,23070,552,55.0,0
2047-07-31,40,40526,567,58.0,0
2047-08-01,51,68434,588,52.0,0
2047-08-03,33,42050,600,47.0,0
2047-08-08,42,27757,464,50.0,0
2047-08-10,42,24245,585,57.0,0
2047-08-11,34,21541,554,55.0,0
2047-08-13,41,58597,591,55.0,0
2047-08-14,42,25086,618,53.0,0
2047-08-15,39,22673,494,58.0,0
2047-08-16,60,23285,582,68.0,0
2047-08-18,39,45082,472,53.0,0
2047-08-19,21,31629,496,53.0,0
2047-08-21,26,44486,595,46.0,0
2047-08-22,36,43491,626,51.0,0
2047-08-25,33,54094,570,53.0,0
2047-08-26,32,33870,550,59.0,0
2047-08-27,57,33612,630,54.0,0
2047-08-28,43,22150,606,52.0,0
2047-08-29,33,41678,470,53.0,0
2047-08-30,36,33744,590,52.0,0
2047-09-01,37,33059,613,57.0,0
2047-09-03,31,21922,558,54.0,0
2047-09-04,33,70366,531,60.0,0
2047-09-05,32,23455,435,59.0,0
2047-09-06,24,42885,622,48.0,0
2047-09-07,26,25013,510,62.0,0
2047-09-08,30,45155,539,75.0,0
2047-09-09,47,20652,605,46.0,0
2047-09-10,35,20866,544,51.0,0
2047-09-11,37,94856,478,51.0,0
2047-09-12,55,23696,593,55.0,0
2047-09-13,55,89001,604,55.0,0
2047-09-14,36,111803,644,69.0,0
2047-09-15,32,55913,582,54.0,0
2047-09-16,29,32907,547,52.0,0
2047-09-17,48,24972,582,52.0,0
2047-09-18,37,21092,498,65.0,0
2047-09-19,35,23658,622,54.0,0
2047-09-20,30,16811,590,52.0,0
2047-09-21,30,49226,543,54.0,0
2047-09-22,43,21115,543,51.0,0
2047-09-23,24,31563,517,53.0,0
2047-09-24,51,37905,556,51.0,0
2047-09-25,33,41950,545,61.0,0
2047-09-28,39,70039,551,67.0,0
2047-09-29,36,62562,543,52.0,0
2047-09-30,39,40997,590,52.0,0
2047-10-01,57,71015,545,51.0,0
2047-10-02,42,67629,459,47.0,0
2047-10-04,31,35436,569,55.0,0
2047-10-05,47,63144,530,60.0,0
2047-10-09,47,17197,601,52.0,0
2047-10-10,57,42244,545,71.0,0
2047-10-11,18,56245,444,62.0,0
2047-10-13,51,74548,497,55.0,0
2047-10-14,23,32883,527,50.0,0
2047-10-16,29,19042,519,51.0,0
2047-10-17,31,41030,542,59.0,0
2047-10-18,34,50569,628,50.0,0
2047-10-19,42,42827,493,50.0,0
2047-10-20,50,57283,578,60.0,0
2047-10-21,52,15989,582,55.0,0
2047-10-22,29,20701,572,53.0,0
2047-10-23,29,85865,469,53.0,0
2047-10-25,47,36031,618,57.0,0
2047-10-26,40,83130,485,51.0,0
2047-10-29,46,16707,552,59.0,0
2047-10-30,35,118360,582,54.0,0
2047-10-31,43,24499,631,52.0,0
2047-11-01,21,41654,490,48.0,0
2047-11-02,31,74517,434,46.0,0
2047-11-03,31,90446,576,55.0,0
2047-11-04,35,72230,606,48.0,0
2047-11-05,28,55600,539,57.0,0
2047-11-06,33,34616,586,71.0,0
2047-11-07,21,16993,588,55.0,0
2047-11-08,46,31227,604,63.0,0
2047-11-10,19,32200,446,55.0,0
2047-11-12,44,27773,483,51.0,0
2047-11-13,33,72716,600,44.0,0
2047-11-15,39,113447,614,42.0,0
2047-11-16,44,42116,568,66.0,0
2047-11-17,22,42796,602,52.0,0
2047-11-19,30,15000,608,49.0,0
2047-11-20,39,59111,524,41.0,0
2047-11-21,39,16648,589,68.0,0
2047-11-22,33,42295,602,48.0,0
2047-11-23,27,26891,587,56.0,0
2047-11-24,36,74988,595,57.0,0
2047-11-26,23,40466,496,58.0,0
2047-11-27,60,36494,579,48.0,0
2047-11-28,36,54846,608,54.0,0
2047-11-30,26,23276,514,63.0,0
2047-12-01,30,20861,609,55.0,0
2047-12-02,33,15000,548,49.0,0
2047-12-03,27,23527,516,57.0,0
2047-12-04,37,52651,585,52.0,0
2047-12-05,35,26062,509,54.0,0
2047-12-06,62,52112,565,56.0,0
2047-12-07,26,57467,552,53.0,0
2047-12-08,41,15000,551,59.0,0
2047-12-09,42,80005,571,58.0,0
2047-12-10,27,94859,497,51.0,0
2047-12-12,35,95958,592,55.0,0
2047-12-13,18,175851,485,50.0,0
2047-12-16,27,44157,631,50.0,0
2047-12-19,51,19037,609,53.0,0
2047-12-20,54,18855,446,57.0,0
2047-12-23,30,98421,501,48.0,0
2047-12-24,66,38143,572,52.0,0
2047-12-25,31,28135,602,63.0,0
2047-12-26,52,46040,628,53.0,0
2047-12-29,31,47244,613,51.0,0
2047-12-31,18,25868,451,61.0,0
2048-01-03,41,28921,531,68.0,0
2048-01-04,18,52990,528,49.0,0
2048-01-05,24,21828,580,53.0,0
2048-01-06,31,64247,579,51.0,0
2048-01-08,43,39450,639,52.0,0
2048-01-09,37,15000,497,52.0,0
2048-01-10,47,79683,615,57.0,0
2048-01-11,27,50603,574,53.0,0
2048-01-12,47,55526,586,51.0,0
2048-01-14,44,37185,643,50.0,0
2048-01-15,37,26086,532,55.0,0
2048-01-16,61,77528,593,52.0,0
2048-01-17,45,107354,570,52.0,0
2048-01-20,49,58991,560,51.0,0
2048-01-21,32,65358,608,53.0,0
2048-01-24,18,25135,543,54.0,0
2048-01-25,43,48595,594,59.0,0
2048-01-26,35,72361,617,44.0,0
2048-01-27,46,28178,619,55.0,0
2048-01-28,51,19771,568,51.0,0
2048-01-29,42,39497,583,52.0,0
2048-01-31,37,66030,543,63.0,0
2048-02-01,47,41564,561,50.0,0
2048-02-02,49,29971,633,52.0,0
2048-02-03,38,55662,557,53.0,0
2048-02-04,49,56205,610,48.0,0
2048-02-05,32,54009,479,47.0,0
2048-02-07,24,53034,601,44.0,0
2048-02-09,43,18424,519,54.0,0
2048-02-10,54,38001,641,49.0,0
2048-02-11,49,46748,611,50.0,0
2048-02-12,36,86584,641,43.0,0
2048-02-13,25,35805,557,51.0,0
2048-02-14,45,25568,555,58.0,0
2048-02-15,53,69701,623,52.0,0
2048-02-16,49,35894,502,55.0,0
2048-02-17,53,92544,550,53.0,0
2048-02-18,37,31895,635,49.0,0
2048-02-19,34,28233,574,54.0,0
2048-02-20,31,26987,552,54.0,0
2048-02-21,39,86879,666,49.0,0
2048-02-22,39,42530,580,61.0,0
2048-02-23,42,22154,612,49.0,0
2048-02-24,38,24891,466,51.0,0
2048-02-25,38,32704,613,53.0,0
2048-02-26,30,15926,504,59.0,0
2048-02-27,51,42696,652,58.0,0
2048-02-28,40,56482,562,55.0,0
2048-02-29,37,24713,628,54.0,0
2048-03-01,31,97756,588,56.0,0
2048-03-03,55,101207,616,60.0,0
2048-03-04,46,96534,644,57.0,0
2048-03-05,20,58613,442,62.0,0
2048-03-06,49,44424,487,57.0,0
2048-03-08,41,36111,628,49.0,0
2048-03-09,59,57106,613,41.0,0
2048-03-10,42,52614,611,50.0,0
2048-03-11,22,58951,525,49.0,0
2048-03-12,44,18002,429,58.0,0
2048-03-13,42,70053,545,53.0,0
2048-03-14,32,68731,581,57.0,0
2048-03-15,46,32166,457,70.0,0
2048-03-16,19,43092,560,53.0,0
2048-03-17,51,17751,619,52.0,0
2048-03-19,28,19157,599,63.0,0
2048-03-21,45,41149,525,56.0,0
2048-03-23,31,35463,549,67.0,0
2048-03-25,26,38423,539,58.0,0
2048-03-27,52,24247,663,45.0,0
2048-03-28,39,39985,605,50.0,0
2048-03-29,50,15049,569,66.0,0
2048-03-30,57,48779,642,46.0,0
2048-04-02,66,19940,609,69.0,0
2048-04-03,57,39239,579,50.0,0
2048-04-04,19,40020,504,57.0,0
2048-04-05,44,73570,492,46.0,0
2048-04-08,31,24451,609,50.0,0
2048-04-09,29,58183,637,45.0,0
2048-04-10,31,15670,624,48.0,0
2048-04-13,25,49329,493,54.0,0
2048-04-15,18,24711,597,60.0,0
2048-04-16,52,25348,512,61.0,0
2048-04-17,55,32419,486,58.0,0
2048-04-18,36,55964,619,50.0,0
2048-04-20,45,21803,595,53.0,0
2048-04-22,44,45016,617,52.0,0
2048-04-24,20,33211,492,55.0,0
2048-04-25,26,64538,508,52.0,0
2048-04-27,32,41017,557,52.0,0
2048-04-28,42,18638,592,53.0,0
2048-04-29,33,35096,531,57.0,0
2048-04-30,27,72476,463,60.0,0
2048-05-01,25,25038,547,69.0,0
2048-05-03,50,34897,612,45.0,0
2048-05-05,46,15000,588,61.0,0
2048-05-07,55,74378,613,49.0,0
2048-05-08,39,32693,600,62.0,0
2048-05-10,39,47109,521,56.0,0
2048-05-11,18,46155,587,51.0,0
2048-05-13,45,126929,613,51.0,0
2048-05-14,43,24283,520,55.0,0
2048-05-15,39,65440,623,56.0,0
2048-05-17,32,20471,580,52.0,0
2048-05-18,47,39080,615,49.0,0
2048-05-19,24,45999,554,53.0,0
2048-05-20,42,58523,589,53.0,0
2048-05-21,46,85263,617,48.0,0
2048-05-23,44,49033,598,59.0,0
2048-05-24,28,29162,585,53.0,0
2048-05-25,28,32650,514,51.0,0
2048-05-26,42,26711,625,50.0,0
2048-05-27,48,35028,535,62.0,0
2048-05-28,18,73168,597,53.0,0
2048-05-29,46,20776,623,49.0,0
2048-05-30,33,33873,596,58.0,0
2048-05-31,37,90053,500,53.0,0
2048-06-01,23,69714,568,53.0,0
2048-06-02,29,23402,497,52.0,0
2048-06-03,51,27180,506,63.0,0
2048-06-05,35,58306,575,48.0,0
2048-06-06,38,22106,514,59.0,0
2048-06-07,45,40162,577,52.0,0
2048-06-09,39,34338,608,48.0,0
2048-06-10,53,28091,472,55.0,0
2048-06-11,51,58142,504,59.0,0
2048-06-12,44,19556,606,56.0,0
2048-06-13,40,35169,544,55.0,0
2048-06-14,47,27370,473,54.0,0
2048-06-15,43,15000,600,47.0,0
2048-06-17,50,69850,580,52.0,0
2048-06-19,26,55586,553,63.0,0
2048-06-20,31,21853,573,53.0,0
2048-06-21,51,41673,638,48.0,0
2048-06-23,44,67164,529,52.0,0
2048-06-25,53,35910,586,53.0,0
2048-06-26,42,47275,625,50.0,0
2048-06-27,23,41327,453,56.0,0
2048-06-28,28,77055,569,50.0,0
2048-06-29,25,29165,602,54.0,0
2048-06-30,33,55811,559,51.0,0
2048-07-01,37,49164,545,57.0,0
2048-07-02,26,22529,569,50.0,0
2048-07-04,24,73085,485,52.0,0
2048-07-06,54,46806,626,50.0,0
2048-07-08,31,47443,550,56.0,0
2048-07-09,44,21345,611,48.0,0
2048-07-10,24,35464,537,52.0,0
2048-07-11,50,134974,581,68.0,0
2048-07-12,39,41404,562,57.0,0
2048-07-13,35,54976,600,38.0,0
2048-07-14,25,33208,472,61.0,0
2048-07-15,18,34217,543,62.0,0
2048-07-16,27,44943,583,55.0,0
2048-07-18,35,25138,567,58.0,0
2048-07-21,61,36509,648,47.0,0
2048-07-22,55,77575,559,52.0,0
2048-07-23,28,58329,565,48.0,0
2048-07-24,18,15000,595,52.0,0
2048-07-25,68,58565,635,57.0,0
2048-07-28,24,73995,500,54.0,0
2048-07-30,38,41686,556,54.0,0
2048-08-01,50,53908,573,55.0,0
2048-08-04,36,71527,599,62.0,0
2048-08-05,47,50211,636,54.0,0
2048-08-08,51,95552,564,56.0,0
2048-08-09,35,38883,626,63.0,0
2048-08-11,18,61703,532,54.0,0
2048-08-13,49,33472,545,50.0,0
2048-08-15,34,15000,571,62.0,0
2048-08-16,27,27389,548,53.0,0
2048-08-17,52,21278,564,52.0,0
2048-08-18,46,50899,517,55.0,0
2048-08-20,19,37841,431,57.0,0
2048-08-22,36,27387,474,52.0,0
2048-08-23,36,22270,530,51.0,0
2048-08-24,32,70758,626,51.0,0
2048-08-25,35,77577,561,58.0,0
2048-08-26,50,52930,546,52.0,0
2048-08-27,18,130111,562,48.0,0
2048-08-30,39,49902,590,56.0,0
2048-08-31,50,21751,552,61.0,0
2048-09-01,22,30066,498,55.0,0
2048-09-02,32,122748,578,52.0,0
2048-09-03,38,54628,548,45.0,0
2048-09-04,56,44653,559,60.0,0
2048-09-05,39,30018,583,50.0,0
2048-09-07,32,28449,599,63.0,0
2048-09-08,45,67337,637,47.0,0
2048-09-09,60,35216,644,55.0,0
2048-09-10,51,57519,593,58.0,0
2048-09-11,39,77372,563,53.0,0
2048-09-12,48,30577,620,46.0,0
2048-09-14,46,17784,632,49.0,0
2048-09-17,38,78306,577,54.0,0
2048-09-19,35,62786,553,56.0,0
2048-09-20,28,34185,554,60.0,0
2048-09-21,36,18836,510,53.0,0
2048-09-23,20,30117,606,49.0,0
2048-09-24,50,18838,624,61.0,0
2048-09-28,36,52910,600,53.0,0
2048-09-29,40,51405,516,56.0,0
2048-10-01,32,34262,604,49.0,0
2048-10-03,38,15000,555,61.0,0
2048-10-04,38,32207,474,47.0,0
2048-10-05,42,31502,651,49.0,0
2048-10-06,24,68106,580,51.0,0
2048-10-07,40,35520,551,50.0,0
2048-10-08,41,34494,590,50.0,0
2048-10-09,41,75837,537,56.0,0
2048-10-10,37,121382,588,54.0,0
2048-10-12,35,18477,600,49.0,0
2048-10-13,42,34016,439,56.0,0
2048-10-14,55,67993,619,58.0,0
2048-10-15,39,42675,594,52.0,0
2048-10-16,42,63026,466,49.0,0
2048-10-17,38,40328,633,53.0,0
2048-10-20,55,39177,498,54.0,0
2048-10-21,38,36178,584,58.0,0
2048-10-23,48,70708,620,57.0,0
2048-10-24,36,17243,573,56.0,0
2048-10-25,47,43840,605,52.0,0
2048-10-26,18,71299,479,58.0,0
2048-10-27,40,48197,569,56.0,0
2048-10-30,33,15000,507,54.0,0
2048-10-31,33,58645,563,54.0,0
2048-11-01,39,15000,642,50.0,0
2048-11-02,23,49866,614,49.0,0
2048-11-03,43,98119,514,56.0,0
2048-11-04,56,51290,568,63.0,0
2048-11-05,43,20431,598,56.0,0
2048-11-08,54,60840,536,58.0,0
2048-11-10,34,15996,595,73.0,0
2048-11-11,31,31273,582,57.0,0
2048-11-12,49,61739,498,53.0,0
2048-11-14,49,29098,639,55.0,0
2048-11-15,62,53561,620,49.0,0
2048-11-16,40,36875,559,50.0,0
2048-11-17,45,42780,536,57.0,0
2048-11-19,65,53148,575,59.0,0
2048-11-20,35,65668,577,51.0,0
2048-11-21,36,23536,596,56.0,0
2048-11-22,35,45601,609,50.0,0
2048-11-23,32,37134,569,43.0,0
2048-11-24,31,66458,575,49.0,0
2048-11-27,30,20231,559,56.0,0
2048-11-28,63,72126,536,57.0,0
2048-11-29,48,51643,603,52.0,0
2048-12-01,54,40046,642,49.0,0
2048-12-02,62,32850,608,52.0,0
2048-12-03,18,23794,544,54.0,0
2048-12-04,25,23333,541,55.0,0
2048-12-05,30,52239,580,50.0,0
2048-12-06,34,30020,450,73.0,0
2048-12-08,34,21529,576,73.0,0
2048-12-09,42,71286,583,55.0,0
2048-12-10,40,29422,409,51.0,0
2048-12-11,31,20003,611,55.0,0
2048-12-13,28,54982,547,53.0,0
2048-12-14,33,31676,583,52.0,0
2048-12-15,37,39215,489,55.0,0
2048-12-18,26,15000,570,59.0,0
2048-12-19,38,15000,584,62.0,0
2048-12-20,27,38878,538,61.0,0
2048-12-21,29,18046,613,54.0,0
2048-12-22,24,15000,554,52.0,0
2048-12-24,29,51159,573,52.0,0
2048-12-25,50,67392,591,54.0,0
2048-12-26,44,23645,595,57.0,0
2048-12-28,30,63079,468,52.0,0
2048-12-29,44,19528,606,50.0,0
2048-12-30,48,43997,590,62.0,0
2048-12-31,41,41006,608,49.0,0
2049-01-01,59,46296,607,52.0,0
2049-01-02,45,107556,525,55.0,0
2049-01-05,48,22921,504,44.0,0
2049-01-06,30,27082,556,55.0,0
2049-01-07,34,38062,631,53.0,0
2049-01-08,44,34933,537,51.0,0
2049-01-09,44,48081,632,53.0,0
2049-01-10,46,50635,635,61.0,0
2049-01-11,53,58583,629,57.0,0
2049-01-12,22,68257,445,50.0,0
2049-01-13,28,67645,570,52.0,0
2049-01-14,42,18425,618,53.0,0
2049-01-15,31,48171,602,48.0,0
2049-01-16,80,44993,636,62.0,0
2049-01-17,46,85479,609,56.0,0
2049-01-18,39,100848,566,51.0,0
2049-01-19,33,92393,625,47.0,0
2049-01-21,40,75900,588,50.0,0
2049-01-22,41,86403,608,52.0,0
2049-01-23,34,29910,577,57.0,0
2049-01-26,56,56850,612,53.0,0
2049-01-27,43,33064,618,49.0,0
2049-01-28,23,24698,609,49.0,0
2049-01-29,46,15000,563,62.0,0
2049-01-30,58,74354,611,50.0,0
2049-01-31,56,31253,657,52.0,0
2049-02-04,47,70542,653,46.0,0
2049-02-05,31,68294,556,53.0,0
2049-02-07,55,17774,670,44.0,0
2049-02-09,29,53454,539,51.0,0
2049-02-10,41,53606,612,54.0,0
2049-02-11,37,52671,608,55.0,0
2049-02-12,47,35683,415,54.0,0
2049-02-13,34,15000,614,60.0,0
2049-02-14,60,33963,616,52.0,0
2049-02-15,24,15000,573,52.0,0
2049-02-16,55,17331,470,64.0,0
2049-02-18,18,28027,552,53.0,0
2049-02-20,36,48948,574,49.0,0
2049-02-22,19,41158,504,53.0,0
2049-02-23,39,30830,594,59.0,0
2049-02-25,47,38352,574,56.0,0
2049-02-27,45,58202,553,60.0,0
2049-02-28,39,19308,583,47.0,0
2049-03-01,22,69456,556,51.0,0
2049-03-03,37,21944,622,61.0,0
2049-03-04,38,48448,584,50.0,0
2049-03-06,49,19492,633,50.0,0
2049-03-08,36,18033,499,50.0,0
2049-03-09,23,29405,577,53.0,0
2049-03-10,44,40411,552,54.0,0
2049-03-11,46,26557,633,50.0,0
2049-03-12,18,22289,536,62.0,0
2049-03-14,31,101761,550,45.0,0
2049-03-15,41,54172,540,47.0,0
2049-03-16,30,16604,577,65.0,0
2049-03-18,37,48282,549,58.0,0
2049-03-19,38,34116,598,52.0,0
2049-03-20,31,27369,556,58.0,0
2049-03-21,32,71133,502,52.0,0
2049-03-22,27,17190,592,64.0,0
2049-03-23,44,31371,619,55.0,0
2049-03-24,46,27538,555,58.0,0
2049-03-25,30,23290,600,53.0,0
2049-03-27,36,53053,555,52.0,0
2049-03-29,32,15000,524,49.0,0
2049-03-30,18,29872,478,50.0,0
2049-03-31,44,47919,560,64.0,0
2049-04-01,42,25054,675,48.0,0
2049-04-02,40,29357,576,53.0,0
2049-04-03,32,44966,583,59.0,0
2049-04-04,39,63064,552,65.0,0
2049-04-05,33,107475,618,44.0,0
2049-04-06,36,15661,632,46.0,0
2049-04-07,50,29665,547,51.0,0
2049-04-08,42,22633,526,56.0,0
2049-04-09,47,45769,588,53.0,0
2049-04-10,37,36627,533,60.0,0
2049-04-11,35,37057,584,60.0,0
2049-04-13,35,28839,590,51.0,0
2049-04-14,18,33570,519,59.0,0
2049-04-15,32,50364,448,55.0,0
2049-04-16,39,51995,499,56.0,0
2049-04-19,44,52655,619,56.0,0
2049-04-20,18,49396,501,65.0,0
2049-04-21,39,32878,635,57.0,0
2049-04-22,19,25555,467,54.0,0
2049-04-23,25,19630,474,55.0,0
2049-04-25,55,75052,607,51.0,0
2049-04-26,44,29204,534,52.0,0
2049-04-30,33,101317,599,63.0,0
2049-05-01,45,62981,630,48.0,0
2049-05-02,23,25196,591,55.0,0
2049-05-03,47,45736,626,52.0,0
2049-05-04,35,53200,588,51.0,0
2049-05-05,49,64632,546,51.0,0
2049-05-06,51,33084,637,49.0,0
2049-05-11,27,62583,603,47.0,0
2049-05-12,69,64338,629,50.0,0
2049-05-13,47,45371,575,53.0,0
2049-05-14,63,50864,662,45.0,0
2049-05-15,49,52086,629,49.0,0
2049-05-16,31,24838,531,61.0,0
2049-05-17,35,57625,526,50.0,0
2049-05-18,47,27960,621,51.0,0
2049-05-19,45,27777,593,51.0,0
2049-05-21,21,79180,533,45.0,0
2049-05-22,79,39536,546,61.0,0
2049-05-23,38,70626,601,46.0,0
2049-05-24,36,43998,546,49.0,0
2049-05-25,41,32407,485,63.0,0
2049-05-27,41,21924,560,52.0,0
2049-05-28,55,15186,598,54.0,0
2049-05-29,38,30904,491,50.0,0
2049-05-30,26,29016,555,55.0,0
2049-05-31,38,49814,574,49.0,0
2049-06-01,34,18618,583,50.0,0
2049-06-04,41,62275,592,59.0,0
2049-06-05,24,28919,562,54.0,0
2049-06-06,25,48419,499,56.0,0
2049-06-07,40,53279,617,56.0,0
2049-06-08,44,51985,591,52.0,0
2049-06-09,35,48216,609,51.0,0
2049-06-10,34,68077,567,52.0,0
2049-06-11,32,33586,563,55.0,0
2049-06-12,39,18331,545,54.0,0
2049-06-13,18,102267,461,50.0,0
2049-06-14,26,57468,570,60.0,0
2049-06-15,32,27815,588,62.0,0
2049-06-16,54,66717,565,59.0,0
2049-06-17,30,21053,544,50.0,0
2049-06-18,42,56734,584,53.0,0
2049-06-21,55,74098,641,46.0,0
2049-06-22,39,39918,605,55.0,0
2049-06-23,34,90455,559,59.0,0
2049-06-24,32,35396,597,52.0,0
2049-06-26,34,26850,529,61.0,0
2049-06-27,46,67920,598,54.0,0
2049-06-29,47,81461,632,57.0,0
2049-07-02,41,52476,538,65.0,0
2049-07-03,53,29408,599,58.0,0
2049-07-04,35,15000,514,64.0,0
2049-07-05,54,29945,606,52.0,0
2049-07-07,52,15000,634,57.0,0
2049-07-10,23,15000,538,49.0,0
2049-07-11,39,82227,515,48.0,0
2049-07-12,58,39834,521,50.0,0
2049-07-13,36,19860,462,52.0,0
2049-07-14,49,18641,630,45.0,0
2049-07-15,50,68704,527,50.0,0
2049-07-16,36,53131,638,52.0,0
2049-07-17,55,50714,593,46.0,0
2049-07-18,18,87840,554,48.0,0
2049-07-20,29,36963,598,53.0,0
2049-07-21,30,37944,609,50.0,0
2049-07-23,43,30844,638,54.0,0
2049-07-28,44,23141,495,51.0,0
2049-07-29,32,58351,530,53.0,0
2049-07-30,21,50750,575,49.0,0
2049-07-31,51,73459,617,48.0,0
2049-08-01,56,87342,512,56.0,0
2049-08-02,58,22712,592,60.0,0
2049-08-03,42,47452,578,53.0,0
2049-08-05,56,80967,575,58.0,0
2049-08-07,53,52682,618,49.0,0
2049-08-08,43,36206,610,53.0,0
2049-08-09,50,97634,587,55.0,0
2049-08-10,42,22202,576,60.0,0
2049-08-13,22,54416,571,49.0,0
2049-08-15,28,26314,610,58.0,0
2049-08-16,55,28898,591,56.0,0
2049-08-17,38,30097,488,59.0,0
2049-08-18,54,42676,574,50.0,0
